Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,class
0.4444444444444444,0.4691285741591618,0.0,0.0,0.16737588652482271,0.07447489502325634,0.0,0.027230970000000004,0.06208034487383216,1
0.0,0.0,0.0,0.0,0.00425531914893617,0.002594320134756363,0.0,0.166666665,0.0,0
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0
0.037037037037037035,0.007425105679103105,0.0,0.0,0.00851063829787234,0.0047346342459303635,0.0,0.142857145,0.0,0
0.0,0.0,0.0,0.0,0.005673758865248227,0.0016677772294862337,0.0,0.0,0.0977147957789852,1
0.0,0.0,0.0,0.0,0.007092198581560284,0.0039123274175031225,0.0,0.057142855,0.0,0
0.1111111111111111,0.013232861606322366,0.08333333333333333,0.007288297726962145,0.1049645390070922,0.10140336085528813,0.1,0.14654367499999998,0.0,1
0.0,0.0,0.0,0.0,0.012765957446808512,0.007516579319003926,0.074074075,0.11111111,0.0,0
0.14814814814814814,0.05486123874287814,0.0,0.0,0.03829787234042553,0.028093001497656075,0.0,0.10483871,0.04116528729989898,1
0.0,0.0,0.0,0.0,0.0028368794326241137,0.0011350150589559088,0.0,0.5,0.0,0
0.3703703703703704,0.05054217974637015,0.04166666666666666,0.014804354757891859,0.20567375886524825,0.14282378082013464,0.006666665,0.103848485,0.0,1
0.2222222222222222,0.03837529865833486,0.04166666666666666,0.0,0.04539007092198582,0.02037815302278492,0.0,0.07142857,0.056676459316554864,1
0.2222222222222222,0.2261532806469399,0.0,0.0,0.09645390070921986,0.0584815130431189,0.0,0.0008779649999999999,0.0,0
0.0,0.0,0.0,0.0,0.019858156028368795,0.008415747092560828,0.07142857,0.11904762,0.0,0
0.14814814814814814,0.060283036206579675,0.0,0.0,0.042553191489361715,0.049477391141424916,0.0,0.041666665,0.0,0
0.037037037037037035,0.011394964160999816,0.08333333333333333,0.2345920830865941,0.005673758865248227,0.01664688753212545,0.0,0.041666665,0.0,0
0.0,0.0,0.0,0.0,0.029787234042553193,0.013710518640734744,0.15079365,0.285714285,0.0,0
0.2222222222222222,0.0660724131593457,0.08333333333333333,0.0036441488634810725,0.09078014184397164,0.04346258344032514,0.036231885,0.07125604,0.04612710818491233,0
0.0,0.0,0.08333333333333333,0.005921741903156743,0.06382978723404256,0.0866385176924959,0.063829785,0.20942249,0.0,0
0.07407407407407407,0.08582981069656312,0.0,0.0,0.05106382978723405,0.025055264404400947,0.125,0.23425926,0.0,0
0.4444444444444444,0.14619248913802607,0.125,0.19648035954083728,0.4765957446808511,0.2917597384612874,0.011884060000000002,0.06657765,0.003259005291154636,1
0.037037037037037035,0.001470317956258041,0.0,0.0,0.052482269503546106,0.02540464828387537,0.0,0.100877195,0.0,0
0.3333333333333333,0.13113266671567725,0.16666666666666666,0.5054130793057896,0.1148936170212766,0.15862268366815882,0.07613636500000001,0.11491448,0.01394923949674018,0
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0
0.07407407407407407,0.012130123139128837,0.0,0.0,0.12907801418439718,0.04687728011351063,0.023655915,0.09376108,0.0,0
0.0,0.0,0.0,0.0,0.0822695035460993,0.061749406497961866,0.035714285,0.136444805,0.0,0
0.0,0.0,0.0,0.0,0.014184397163120569,0.016237664414859018,0.0,0.15,0.0,0
0.0,0.0,0.0,0.0,0.01843971631205674,0.008472076690063748,0.0,0.153846155,0.0,0
0.1111111111111111,0.010659805182870795,0.0,0.0,0.011347517730496456,0.003717753407396395,0.0,0.125,0.0,0
0.0,0.0,0.0,0.0,0.00425531914893617,0.0,1.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.00425531914893617,0.001343487212641688,0.0,0.333333335,0.0,0
0.1111111111111111,0.015438338540709428,0.0,0.0,0.04397163120567376,0.07230205865385447,0.014285715,0.04642857,0.0,0
0.0,0.0,0.0,0.0,0.007092198581560284,0.003493066752868389,0.0,0.1,0.0,0
0.2222222222222222,0.03168535195736078,0.0,0.0,0.06950354609929077,0.06956991526193917,0.05263158,0.078557505,0.012098823851202542,0
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.01702127659574468,0.01784174181960794,0.0,0.166666665,0.0,0
0.1111111111111111,0.033817312993934937,0.0,0.0,0.12907801418439718,0.0962590249952224,0.012765955,0.11075028,0.0,0
0.0,0.0,0.0,0.0,0.005673758865248227,0.003451372322131233,0.0,0.25,0.0,0
0.1111111111111111,0.035930895056055866,0.04166666666666666,0.021181615268983732,0.01702127659574468,0.005962689655729265,0.033333335,0.135555555,0.0,0
0.0,0.0,0.0,0.0,0.014184397163120569,0.004906816801720943,0.0,0.2,0.0,0
0.0,0.0,0.0,0.0,0.009929078014184398,0.006057274243203473,0.0,0.04761905,0.0,0
0.0,0.0,0.0,0.0,0.01843971631205674,0.002999682655812045,0.07692307500000001,0.2692307700000001,0.0,0
0.037037037037037035,0.05888623414813453,0.0,0.0,0.01843971631205674,0.008839605376593021,0.0,0.05952381,0.0,0
0.0,0.0,0.04166666666666666,0.0,0.03687943262411348,0.01548484830432704,0.0,0.037037035,0.0,0
0.0,0.0,0.0,0.0,0.026950354609929082,0.017403564236551816,0.0,0.01388889,0.03766631243483387,1
0.037037037037037035,0.006248851314096673,0.0,0.0,0.01702127659574468,0.007454809791213798,0.07692307500000001,0.173076925,0.0,0
0.0,0.0,0.0,0.0,0.02411347517730496,0.01946280584351468,0.0,0.008333335,0.3017881212379178,1
0.0,0.0,0.0,0.0,0.00851063829787234,0.002866492113179464,0.0,0.055555555000000006,0.0,0
0.0,0.0,0.0,0.0,0.028368794326241138,0.01782436914013412,0.0,0.26,0.0,0
0.037037037037037035,0.0018378974453225508,0.125,0.018220744317405363,0.11205673758865248,0.03694525490992586,0.0,0.07845528499999999,0.0,0
0.1111111111111111,0.04300680022054769,0.0,0.0,0.028368794326241138,0.012596350797147413,0.04761905,0.095238095,0.0,0
0.0,0.0,0.0,0.0,0.005673758865248227,0.002409011553702337,0.0,0.25,0.0,0
0.0,0.0,0.0,0.0,0.014184397163120569,0.014844954610374859,0.0,0.055555555000000006,0.05211815346937621,1
0.25925925925925924,0.05213706631133983,0.0,0.0,0.046808510638297884,0.011270469247825784,0.033333335,0.14392361,0.032730198880110604,0
0.2962962962962963,0.21326961955522886,0.04166666666666666,0.06632350931535552,0.06808510638297872,0.06335159903647858,0.0,0.03846154,0.0762968403495497,1
0.1111111111111111,0.015585370336335232,0.0,0.0,0.028368794326241138,0.007687791212232445,0.0,0.023809525,0.0,0
0.0,0.0,0.0,0.0,0.026950354609929082,0.022254016345640944,0.07894736999999999,0.25877193,0.0,0
0.0,0.0,0.0,0.0,0.007092198581560284,0.00428526093687435,0.0,0.2,0.0,0
0.0,0.0,0.0,0.0,0.0028368794326241137,0.0006485800336890907,0.0,0.5,0.0,0
0.0,0.0,0.125,0.03074750603562155,0.06382978723404256,0.046979723769939696,0.02173913,0.10326087,0.0,0
0.0,0.0,0.08333333333333333,0.002733111647610805,0.07092198581560284,0.08874196310950984,0.0,0.08653846,0.0,0
0.0,0.0,0.0,0.0,0.05106382978723405,0.02983371639311733,0.171296295,0.366666665,0.0,0
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0
0.14814814814814814,0.016173497518838446,0.0,0.0,0.12765957446808512,0.16103251349822795,0.01075269,0.07506517,0.0,0
0.1851851851851852,0.02756846167983826,0.0,0.0,0.04397163120567376,0.02469236842544896,0.0,0.07142857,0.0,0
0.0,0.0,0.08333333333333333,0.002733111647610805,0.0014184397163120568,0.0005790893157938309,0.0,0.333333335,0.0,0
0.14814814814814814,0.03822826686270906,0.0,0.0,0.046808510638297884,0.018006589245609363,0.032258065,0.06451613,0.0,0
0.4074074074074074,0.13287123341297555,0.04166666666666666,0.03097526533958912,0.04964539007092199,0.014479217765170088,0.055749130000000015,0.10975610000000001,0.01678487320235229,0
0.0,0.0,0.0,0.0,0.03687943262411348,0.01810233201171516,0.03846154,0.153846155,0.0,0
0.0,0.0,0.0,0.0,0.005673758865248227,0.009334919770596556,0.25,0.5,0.0,0
0.037037037037037035,0.014519389818048152,0.0,0.0,0.07375886524822696,0.07711384964836973,0.061157795,0.21234898,0.0,0
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.02269503546099291,0.008605267232696329,0.0625,0.125,0.0,0
0.2222222222222222,0.13067450836243336,0.0,0.0,0.015602836879432626,0.0031247659480235124,0.066666665,0.02666666500000001,0.0,0
0.07407407407407407,0.016173497518838446,0.0,0.0,0.02269503546099291,0.015577502594854057,0.02777778,0.12962963,0.0,0
0.037037037037037035,0.017276235986031983,0.0,0.0,0.026950354609929082,0.020410968084785357,0.0,0.029411765000000006,0.0,0
0.0,0.0,0.0,0.0,0.01702127659574468,0.004412660586348993,0.454545455,0.545454545,0.0,0
0.0,0.0,0.0,0.0,0.056737588652482275,0.02729819314233361,0.133333335,0.15576923,0.0,0
0.0,0.0,0.0,0.0,0.01843971631205674,0.00989779458554816,0.0,0.19230769,0.0,0
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0
0.1111111111111111,0.07526190038595845,0.0,0.0,0.06524822695035462,0.0450052773775999,0.05059524,0.066666665,0.0,0
0.1111111111111111,0.00790295901488697,0.08333333333333333,0.03228488133740263,0.03971631205673759,0.03099807198512798,0.035353535,0.162626265,0.0,0
0.0,0.0,0.0,0.0,0.056737588652482275,0.0162174606325783,0.055000000000000014,0.13894231,0.0,0
0.8148148148148148,0.16112146752435216,0.125,0.3204573406823669,0.2524822695035461,0.1445797793882719,0.014392629999999997,0.084427945,0.0056346151172979135,1
0.6666666666666666,0.0613857746737732,0.0,0.0,0.052482269503546106,0.025801869689366756,0.083333335,0.151480715,0.0,0
0.0,0.0,0.0,0.0,0.01702127659574468,0.003558503845553092,0.0,0.041666665,0.0,1
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0
0.4814814814814815,0.11614286590700235,0.04166666666666666,0.0,0.021276595744680854,0.009417729542755071,0.095238095,0.16190476000000004,0.0,0
0.0,0.0,0.0,0.0,0.07092198581560284,0.06955795660429659,0.010416665,0.068055555,0.0,0
0.0,0.0,0.0,0.0,0.025531914893617023,0.009869226180074448,0.0,0.166666665,0.0,0
0.1111111111111111,0.1558537033633523,0.0,0.0,0.00425531914893617,0.0014245597168528244,0.0,0.25,0.0,0
0.0,0.0,0.0,0.0,0.03687943262411348,0.06039901563729658,0.12,0.254666665,0.0,0
0.07407407407407407,0.010935489799669178,0.0,0.0,0.046808510638297884,0.015964389410270768,0.005050505,0.13510101000000002,0.0,0
0.0,0.0,0.0,0.0,0.00425531914893617,0.0012600983511673765,0.333333335,0.6666666649999999,0.0,0
0.0,0.0,0.0,0.0,0.07659574468085106,0.021807731514480073,0.0,0.018867925,0.07373398464397078,1
0.0,0.0,0.0,0.0,0.00425531914893617,0.0017835950926449995,0.0,0.333333335,0.0,0
0.14814814814814814,0.02049255651534644,0.0,0.0,0.1049645390070922,0.08842007853702881,0.0,0.102666665,0.0,0
0.0,0.0,0.0,0.0,0.052482269503546106,0.014071098255474491,0.0,0.01388889,0.1105079728831719,1
0.037037037037037035,0.005587208233780555,0.0,0.0,0.042553191489361715,0.011941593809984405,0.0,0.083333335,0.0,0
0.0,0.0,0.0,0.0,0.014184397163120569,0.0068274630332092676,0.0,0.15,0.0,0
0.0,0.0,0.0,0.0,0.02411347517730496,0.019521100835410043,0.0,0.2,0.0,0
0.037037037037037035,0.028671200147031794,0.0,0.0,0.015602836879432626,0.005215664438355225,0.1,0.133333335,0.0,0
0.0,0.0,0.0,0.0,0.052482269503546106,0.06858667675618768,0.184684685,0.31006006,0.0,0
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0
0.037037037037037035,0.0036757948906451015,0.0,0.0,0.007092198581560284,0.008220751927009225,0.0,0.3,0.0,0
0.037037037037037035,0.0,0.04166666666666666,0.030246435566892906,0.019858156028368795,0.015480601650116676,0.07142857,0.142857145,0.12409607202263408,1
0.0,0.0,0.0,0.0,0.015602836879432626,0.004652403563087638,0.18181818,0.23553719,0.0,0
0.0,0.0,0.0,0.0,0.03546099290780142,0.016457718354860682,0.16,0.42,0.0,0
0.037037037037037035,0.1870244440360228,0.0,0.0,0.009929078014184398,0.008797524885539882,0.0,0.25,0.0,0
0.0,0.0,0.0,0.0,0.01702127659574468,0.0038980983660745257,0.0,0.34722222,0.0,0
0.07407407407407407,0.0036757948906451015,0.04166666666666666,0.008654853550767548,0.03404255319148936,0.01959252185025249,0.02,0.11,0.0,0
0.0,0.0,0.0,0.0,0.014184397163120569,0.0034652704657102853,0.1,0.2,0.0,0
0.14814814814814814,0.2366599276971145,0.0,0.0,0.02411347517730496,0.011772885790088585,0.157894735,0.26315789500000003,0.0,0
0.07407407407407407,0.02131961036574159,0.0,0.0,0.00851063829787234,0.005675075294779544,0.0,0.142857145,0.1519776407421111,1
0.0,0.0,0.0,0.0,0.029787234042553193,0.01922576528435519,0.26190476,0.5,0.0,0
0.037037037037037035,0.0,0.0,0.0,0.0921985815602837,0.016957858494706737,0.03125,0.1015625,0.007558390245631194,1
0.14814814814814814,0.022789928321999633,0.04166666666666666,0.03990343005511775,0.124822695035461,0.08418999017257173,0.02781955,0.17850877,0.0039672964555876634,0
0.07407407407407407,0.013968020584451386,0.0,0.0,0.019858156028368795,0.014894177202217338,0.0,0.066666665,0.09700474629019198,1
0.037037037037037035,0.017133288406542914,0.0,0.0,0.06382978723404256,0.043399021763135,0.0,0.03621117,0.11683845926075105,0
0.037037037037037035,0.010733321080683695,0.0,0.0,0.009929078014184398,0.0017511660909605448,0.0,0.125,0.0,0
0.0,0.0,0.0,0.0,0.029787234042553193,0.021945003256240072,0.05,0.166666665,0.0,0
0.037037037037037035,0.029038779636096305,0.08333333333333333,0.1161572450234592,0.19432624113475175,0.06181720643720001,0.010692025,0.10453868,0.0,0
0.3703703703703704,0.04709218367947069,0.0,0.0,0.06099290780141845,0.01879448162293852,0.030612245000000007,0.131643865,0.04126443969093632,0
0.25925925925925924,0.019971818904613126,0.0,0.0,0.012765957446808512,0.014350605363686741,0.0,0.125,0.0,0
0.3703703703703704,0.05206150828891748,0.0,0.0,0.01843971631205674,0.008948088107646277,0.0,0.11764706,0.0,0
0.0,0.0,0.0,0.0,0.05815602836879433,0.022306520444378367,0.0,0.07905983,0.0,0
0.2962962962962963,0.058996507994853876,0.0,0.0,0.03120567375886525,0.017598524306974526,0.012820515,0.099358975,0.0,0
0.1851851851851852,0.07351589781290202,0.04166666666666666,0.0,0.046808510638297884,0.037219965523255114,0.0,0.133095665,0.0,0
0.0,0.0,0.0,0.0,0.052482269503546106,0.02429813051127612,0.02777778,0.12037037,0.0,0
0.14814814814814814,0.02646572321264473,0.0,0.0,0.04539007092198582,0.05230740062770938,0.0,0.12857143,0.1055679927718041,0
0.0,0.0,0.0,0.0,0.02411347517730496,0.004916468291089626,0.0,0.11764706,0.0,0
0.14814814814814814,0.2916743245726888,0.0,0.0,0.08652482269503546,0.05653008774427561,0.03125,0.07433711999999999,0.03477903549404878,0
0.0,0.0,0.0,0.0,0.02411347517730496,0.010954053497556107,0.0625,0.125,0.0,0
0.037037037037037035,0.029994486307664023,0.0,0.0,0.014184397163120569,0.002483134986123948,0.09090909,0.136363635,0.0,0
0.14814814814814814,0.05715861054953132,0.0,0.0,0.01843971631205674,0.010998836403872048,0.0,0.03125,0.0,0
0.3703703703703704,0.031258959750045945,0.0,0.0,0.16170212765957448,0.049550510363482216,0.0,0.047074475,0.0,0
0.0,0.0,0.04166666666666666,0.01229900241424862,0.028368794326241138,0.013122163895888212,0.023809525,0.11904762,0.0,0
0.1111111111111111,0.1832751332475648,0.04166666666666666,0.06932993212772741,0.03546099290780142,0.036053902266342884,0.181034485,0.338122605,0.015726140599719402,1
0.037037037037037035,0.015952949825399743,0.0,0.0,0.042553191489361715,0.017972345762524516,0.0,0.034482759999999994,0.0,0
0.037037037037037035,0.019297923175886786,0.0,0.0,0.2297872340425532,0.08358419842301018,0.00621118,0.02173913,0.1494032965164882,1
0.14814814814814814,0.10369417386509833,0.0,0.0,0.009929078014184398,0.002492400415176649,0.0,0.055555555000000006,0.0,0
0.3333333333333333,0.2119539912883661,0.0,0.0,0.08085106382978724,0.04350572559435178,0.01736111,0.052232145,0.013828554931253602,1
0.0,0.0,0.0,0.0,0.005673758865248227,0.002739092463704821,0.0,0.083333335,0.0,0
0.0,0.0,0.0,0.0,0.029787234042553193,0.020023943390518897,0.015873014999999997,0.0515873,0.0,0
0.1851851851851852,0.06910494394412793,0.0,0.0,0.03120567375886525,0.008172108424482544,0.0,0.04,0.0,0
0.1851851851851852,0.10083930648777796,0.0,0.0,0.01843971631205674,0.016622179720546127,0.0,0.00980392,0.0,0
0.0,0.0,0.0,0.0,0.025531914893617023,0.012401765756547398,0.0,0.14814815,0.0,0
0.037037037037037035,0.009630582613490169,0.0,0.0,0.13049645390070924,0.056781946566660725,0.03846154,0.10659340500000003,0.0,0
0.0,0.0,0.0,0.0,0.012765957446808512,0.010782643060081134,0.033333335,0.283333335,0.12106568062895195,0
0.037037037037037035,0.006616430803161183,0.0,0.0,0.08794326241134752,0.029837705693086688,0.016393445000000003,0.04535519,0.03769566786427582,1
0.0,0.0,0.0,0.0,0.0624113475177305,0.02666397452367621,0.0,0.08914728499999999,0.020812761075656046,0
0.0,0.0,0.0,0.0,0.03546099290780142,0.026810732295089228,0.06,0.135555555,0.042557056489800765,0
0.0,0.0,0.0,0.0,0.04539007092198582,0.02096534958899986,0.0,0.0,0.2316660519924814,1
0.0,0.0,0.0,0.0,0.046808510638297884,0.01804017642592541,0.0,0.11212121,0.0,0
0.1111111111111111,0.014795074434846534,0.125,0.004099667471416207,0.03687943262411348,0.015821396965610617,0.032258065,0.16159753999999998,0.0,1
0.14814814814814814,0.034552471972063965,0.0,0.0,0.04822695035460993,0.0268620230696777,0.02857143,0.095714285,0.04457096754725934,0
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0
0.1851851851851852,0.026649512957176987,0.0,0.0,0.04964539007092199,0.05628313832529192,0.0,0.118421055,0.2833125792587895,1
0.0,0.0,0.0,0.0,0.005673758865248227,0.0017604315200132465,0.25,0.5,0.0,0
0.07407407407407407,0.028156588862341483,0.0,0.0,0.053900709219858164,0.08970595379825584,0.0,0.013513515,0.0,0
0.2962962962962963,0.06313177724682963,0.08333333333333333,0.007288297726962145,0.06950354609929077,0.03460830780183747,0.00628931,0.143867925,0.0,0
0.0,0.0,0.0,0.0,0.012765957446808512,0.0017604315200132465,0.0,0.14814815,0.0,0
0.14814814814814814,0.02885498989156405,0.04166666666666666,0.014918234409875645,0.07092198581560284,0.04396060025190783,0.0635,0.05873016,0.0,0
0.2962962962962963,0.06855357471053115,0.0,0.0,0.08085106382978724,0.0445922488258546,0.025,0.08750000000000001,0.06472566840729045,0
0.0,0.0,0.0,0.0,0.014184397163120569,0.006190464785836054,0.0,0.055555555000000006,0.0,0
0.1851851851851852,0.0560558720823378,0.0,0.0,0.021276595744680854,0.006744460232050938,0.0,0.1,0.0,0
0.4444444444444444,0.4037860687373645,0.04166666666666666,0.0,0.16312056737588654,0.14749419570555716,0.08,0.154650065,0.0,1
0.037037037037037035,0.013232861606322366,0.0,0.0,0.02411347517730496,0.012468670377376184,0.0,0.08854166499999999,0.05078072474459885,0
0.0,0.0,0.0,0.0,0.055319148936170216,0.04305104398201005,0.0,0.012820515,0.0,0
0.0,0.0,0.0,0.0,0.052482269503546106,0.026786741458624502,0.0,0.055555555000000006,0.0,0
0.07407407407407407,0.12295533909207865,0.08333333333333333,0.013210039630118891,0.02411347517730496,0.021752524998163485,0.0,0.1125,0.05037277581852656,1
0.037037037037037035,0.011394964160999816,0.0,0.0,0.00851063829787234,0.0005906711021097077,0.333333335,0.416666665,0.0,0
0.14814814814814814,0.02324940268333027,0.08333333333333333,0.003188630255545939,0.012765957446808512,0.006881511368577906,0.0,0.07142857,0.0,0
0.0,0.0,0.04166666666666666,0.0,0.18581560283687945,0.10649626827965322,0.033834585,0.143772695,0.0,0
0.037037037037037035,0.0,0.0,0.0,0.06382978723404256,0.0300199901307522,0.0,0.066666665,0.0,0
0.0,0.0,0.0,0.0,0.00425531914893617,0.0007690306113742077,0.0,0.333333335,0.0,0
0.0,0.0,0.0,0.0,0.019858156028368795,0.01586125635959303,0.0,0.07142857,0.0,0
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0
0.2222222222222222,0.028058567664032343,0.0,0.0,0.009929078014184398,0.0018260616423926687,0.02222222,0.053333335,0.0,0
0.1851851851851852,0.05458555412607976,0.04166666666666666,0.011615724502345921,0.05106382978723405,0.05999403918350596,0.0,0.104772725,0.053346035394930776,0
0.037037037037037035,0.007719169270354714,0.0,0.0,0.04397163120567376,0.02190501851953344,0.034482759999999994,0.05172414,0.0,0
0.14814814814814814,0.011394964160999816,0.04166666666666666,0.020953855965016168,0.11347517730496455,0.04155030184592794,0.08928571499999999,0.158627085,0.0,0
0.0,0.0,0.0,0.0,0.007092198581560284,0.00065630122448913,0.2,0.4,0.0,0
0.0,0.0,0.0,0.0,0.011347517730496456,0.0006756042018366816,0.0,0.5,0.0,0
0.037037037037037035,0.02352508730012865,0.0,0.0,0.07659574468085106,0.02675469850104153,0.006410255,0.019871795,0.0,0
0.0,0.0,0.0,0.0,0.005673758865248227,0.0015635411526433438,0.0,0.25,0.0,0
0.0,0.0,0.0,0.0,0.04397163120567376,0.09006383099541641,0.1,0.155555555,0.0,0
0.0,0.0,0.0,0.0,0.059574468085106386,0.05526056311620717,0.016666665,0.17916666499999995,0.0,0
0.0,0.0,0.0,0.0,0.0028368794326241137,0.00032429001684454537,0.0,0.5,0.0,0
0.07407407407407407,0.029651412119095756,0.0,0.0,0.01702127659574468,0.024822341802642284,0.153846155,0.233333335,0.0,0
0.037037037037037035,0.0033082154015805915,0.2083333333333333,0.039174600282421534,0.03687943262411348,0.010805806632712887,0.0,0.033333335,0.0,0
0.14814814814814814,0.04521227715493476,0.04166666666666666,0.013437798934086457,0.02269503546099291,0.0122612511123026,0.0,0.0225,0.0,0
0.1111111111111111,0.03918397353427678,0.0,0.0,0.015602836879432626,0.004724905545425026,0.0,0.02222222,0.0,0
0.25925925925925924,0.146235373387245,0.0,0.0,0.03971631205673759,0.02894585368920493,0.0,0.075268815,0.0,0
0.0,0.0,0.0,0.0,0.009929078014184398,0.006705854276892563,0.0,0.07142857,0.0,0
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0
0.037037037037037035,0.0,0.0,0.0,0.00425531914893617,0.007447088601108667,0.25,0.5,0.0,0
0.0,0.0,0.0,0.0,0.00425531914893617,0.0009033793326383763,0.0,0.11111111,0.0,0
0.0,0.0,0.0,0.0,0.021276595744680854,0.013334496645784736,0.216666665,0.22222222000000005,0.0,0
0.0,0.0,0.04166666666666666,0.005921741903156743,0.03829787234042553,0.03752556123982576,0.25,0.42857143,0.0,0
0.14814814814814814,0.028156588862341483,0.29166666666666663,0.04078409936227395,0.12340425531914895,0.09569233307830036,0.032967035,0.185404695,0.0,0
0.0,0.0,0.0,0.0,0.00425531914893617,0.02354577158017717,0.333333335,0.333333335,0.0,0
0.2222222222222222,0.03626784292225693,0.125,0.01594315127772969,0.029787234042553193,0.010625130766185212,0.083333335,0.131944445,0.02336469640546916,0
0.0,0.0,0.4166666666666666,0.2360725185623833,0.08510638297872343,0.04790802372484824,0.014285715,0.170294785,0.0,0
0.037037037037037035,0.1461128469031428,0.125,0.040768915410194506,0.011347517730496456,0.005767729585306557,0.333333335,0.458333335,0.0,0
0.0,0.0,0.0,0.0,0.025531914893617023,0.014447699339740291,0.083333335,0.276984125,0.0,0
0.07407407407407407,0.004640691049439441,0.125,0.04327426775383774,0.04113475177304965,0.029374305543642083,0.041666665,0.19,0.06922865627291877,1
0.14814814814814814,0.018722048641793783,0.0,0.0,0.0950354609929078,0.01992117617835824,0.0,0.010416665,0.0,0
0.0,0.0,0.0,0.0,0.005673758865248227,0.0007412343242161037,0.0,0.375,0.0,0
0.0,0.0,0.0,0.0,0.06950354609929077,0.02172839627821632,0.01875,0.053323415000000006,0.0,0
0.25925925925925924,0.04766280709428414,0.125,0.019131781533275632,0.03546099290780142,0.010267253569024623,0.032258065,0.116487455,0.017698326729409585,0
0.037037037037037035,0.0044109538687741225,0.0,0.0,0.10070921985815603,0.04015772071508975,0.0,0.014492754999999996,0.0,0
0.0,0.0,0.0,0.0,0.10354609929078017,0.07700954922312206,0.08561644,0.201369865,0.0,1
0.0,0.0,0.0,0.0,0.021276595744680854,0.010365698752709577,0.15,0.326666665,0.0,0
0.2222222222222222,0.059587260760889535,0.0,0.0,0.04397163120567376,0.02941233241643373,0.06060606,0.106060605,0.0823043434746162,0
0.14814814814814814,0.06780309990810512,0.04166666666666666,0.0037200686316221023,0.0624113475177305,0.032391726284286215,0.08695652,0.13201424,0.02922796904539648,0
0.0,0.0,0.0,0.0,0.00851063829787234,0.0019457401010672718,0.0,0.166666665,0.0,0
0.14814814814814814,0.013232861606322366,0.0,0.0,0.03971631205673759,0.016421042698965858,0.0,0.01923077,0.0,0
0.0,0.0,0.0,0.0,0.04539007092198582,0.08889020997435307,0.0,0.03125,0.0,0
0.1111111111111111,0.12332291858114315,0.04166666666666666,0.006832779119027012,0.005673758865248227,0.002223702972648311,0.0,0.125,0.0,0
0.0,0.0,0.0,0.0,0.07375886524822696,0.046436207076926465,0.0,0.096688035,0.0,0
0.0,0.0,0.0,0.0,0.0014184397163120568,0.0,1.0,1.0,0.0,0
0.3333333333333333,0.051093548979966916,0.04166666666666666,0.04965152826492962,0.046808510638297884,0.017429643505357736,0.01388889,0.03207672,0.0,0
0.0,0.0,0.0,0.0,0.00851063829787234,0.0013956052510631328,0.166666665,0.333333335,0.0,1
0.07407407407407407,0.03492005146112847,0.0,0.0,0.014184397163120569,0.0047118567336145905,0.0,0.083333335,0.0,0
0.0,0.0,0.0,0.0,0.009929078014184398,0.0035382357195003077,0.07142857,0.23809524,0.0,0
0.037037037037037035,0.02962690681859952,0.0,0.0,0.029787234042553193,0.01110891852633931,0.025,0.05277778,0.030123576737583507,1
0.2962962962962963,0.11718481238742877,0.125,0.07470505170136199,0.15177304964539007,0.10301096725349106,0.005847955,0.06573409499999999,0.0,1
0.037037037037037035,0.006322367211909575,0.0,0.0,0.00851063829787234,0.005635697221305564,0.0,0.25,0.06107801327449727,0
0.4074074074074074,0.06965018684065429,0.04166666666666666,0.13811324192593266,0.12907801418439718,0.11267102563841552,0.0,0.01190476,0.0,0
0.07407407407407407,0.11696379342032713,0.0,0.0,0.00851063829787234,0.002710137997915129,0.25,0.25,0.0,0
0.0,0.0,0.0,0.0,0.053900709219858164,0.020466174598785573,0.131578945,0.1953748,0.0,0
0.14814814814814814,0.03547142069472523,0.0,0.0,0.059574468085106386,0.0503190009393241,0.0,0.05620155,0.09739501342768482,0
0.1111111111111111,0.014335600073515897,0.0,0.0,0.00851063829787234,0.0273445974917847,0.0,0.11111111,0.0,0
0.2962962962962963,0.06181461742326778,0.0,0.0,0.03971631205673759,0.02056925249699688,0.07142857,0.057142855,0.0,0
0.07407407407407407,0.03072964528579305,0.04166666666666666,0.0,0.025531914893617023,0.02825260953894943,0.0,0.04761905,0.045229667445564434,1
0.0,0.0,0.0,0.0,0.025531914893617023,0.008027722155850067,0.14814815,0.314814815,0.0,0
