fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sf_diox,tot_sf_diox,density,pH,sulphates,alcohol,class
0.3375,0.20540540540540544,0.1144578313253012,0.05521472392638037,0.10979228486646883,0.013937282229965159,0.2418604651162791,0.16175053017158447,0.4818181818181819,0.1511627906976744,0.09917355371900816,0
0.3875000000000001,0.08648648648648649,0.18072289156626506,0.1380368098159509,0.142433234421365,0.1672473867595819,0.4069767441860465,0.206092153460574,0.6090909090909093,0.18604651162790695,0.2644628099173554,0
0.3125,0.3567567567567568,0.18072289156626506,0.03987730061349694,0.062314540059347175,0.1637630662020906,0.3581395348837209,0.10776942355889928,0.7363636363636363,0.6627906976744187,0.611570247933884,1
0.375,0.032432432432432434,0.2530120481927711,0.007668711656441719,0.09792284866468842,0.17073170731707318,0.2837209302325581,0.06709080393290989,0.4181818181818184,0.6046511627906976,0.5454545454545454,1
0.23750000000000004,0.15135135135135136,0.13253012048192772,0.2461656441717791,0.10385756676557864,0.1289198606271777,0.2325581395348837,0.2205513784461175,0.4727272727272731,0.3023255813953488,0.165289256198347,0
0.375,0.2594594594594595,0.10843373493975904,0.1058282208588957,0.0949554896142433,0.2404181184668989,0.4953488372093023,0.16946211683053747,0.3818181818181823,0.22093023255813948,0.14876033057851235,0
0.1875,0.7351351351351352,0.018072289156626502,0.032208588957055216,0.10089020771513353,0.08710801393728224,0.19302325581395344,0.11740890688259142,0.5636363636363635,0.18604651162790695,0.1983471074380163,0
0.5375,0.23783783783783785,0.2951807228915663,0.11503067484662576,0.08308605341246293,0.08362369337979095,0.3813953488372093,0.13861577019471838,0.3454545454545457,0.09302325581395347,0.5289256198347105,1
0.3625,0.08648648648648649,0.1927710843373494,0.18251533742331288,0.0771513353115727,0.055749128919860634,0.3395348837209303,0.18411413148255207,0.1454545454545455,0.16279069767441856,0.165289256198347,0
0.425,0.12972972972972974,0.13253012048192772,0.015337423312883437,0.10385756676557864,0.05226480836236934,0.21162790697674416,0.146520146520146,0.5909090909090913,0.3604651162790698,0.3305785123966942,0
0.7500000000000001,0.3891891891891892,0.2409638554216868,0.033742331288343565,0.08011869436201781,0.11498257839721256,0.36511627906976746,0.1636784268363236,0.2272727272727275,0.1976744186046512,0.1983471074380163,0
0.375,0.23783783783783785,0.21084337349397592,0.033742331288343565,0.08605341246290801,0.027874564459930317,0.3581395348837209,0.07885097358781579,0.3363636363636364,0.3604651162790698,0.6611570247933882,0
0.35,0.2810810810810811,0.16867469879518074,0.010736196319018405,0.0771513353115727,0.10452961672473868,0.18604651162790695,0.08656256024677234,0.3454545454545457,0.2325581395348837,0.4462809917355369,0
0.375,0.16216216216216214,0.18072289156626506,0.016871165644171782,0.10089020771513353,0.05923344947735192,0.1976744186046512,0.09562367457104416,0.4090909090909092,0.2790697674418605,0.4462809917355369,1
0.35,0.15135135135135136,0.31927710843373497,0.2223926380368098,0.12759643916913946,0.06968641114982578,0.2930232558139535,0.22151532677848704,0.20000000000000015,0.1511627906976744,0.2314049586776861,0
0.375,0.0648648648648649,0.21084337349397592,0.013803680981595092,0.11275964391691393,0.13240418118466898,0.2488372093023256,0.07711586658955127,0.31818181818181834,0.5813953488372092,0.5123966942148759,0
0.3250000000000001,0.32432432432432434,0.14457831325301204,0.10122699386503067,0.11275964391691393,0.13588850174216027,0.3279069767441861,0.17216117216117155,0.3545454545454545,0.44186046511627897,0.1983471074380163,0
0.375,0.1837837837837838,0.18072289156626506,0.17177914110429449,0.10089020771513353,0.17770034843205576,0.28604651162790695,0.15673799884326198,0.2818181818181817,0.4186046511627906,0.39669421487603307,0
0.225,0.21621621621621628,0.16265060240963858,0.05061349693251534,0.10089020771513353,0.17421602787456447,0.34418604651162793,0.09465972623867458,0.5727272727272732,0.25581395348837205,0.4462809917355369,1
0.3250000000000001,0.4,0.042168674698795185,0.007668711656441719,0.062314540059347175,0.027874564459930317,0.2813953488372093,0.06535569693464538,0.2272727272727275,0.06976744186046513,0.4628099173553719,0
0.35,0.31351351351351353,0.042168674698795185,0.012269938650306749,0.11572700296735905,0.1951219512195122,0.3116279069767442,0.0981299402352036,0.4090909090909092,0.18604651162790695,0.3305785123966942,0
0.475,0.14054054054054055,0.26506024096385544,0.019938650306748462,0.08011869436201781,0.027874564459930317,0.2534883720930233,0.08077887025255492,0.2636363636363637,0.5581395348837208,0.7933884297520659,0
0.3625,0.23783783783783785,0.4457831325301205,0.06748466257668713,0.08605341246290801,0.11498257839721256,0.3418604651162791,0.14247156352419665,0.44545454545454577,0.2790697674418605,0.3140495867768596,0
0.275,0.24864864864864866,0.1927710843373494,0.10429447852760736,0.4925816023738872,0.156794425087108,0.3465116279069768,0.15596684017736706,0.4272727272727273,0.3255813953488372,0.2314049586776861,0
0.425,0.15135135135135136,0.21084337349397592,0.07515337423312883,0.13353115727002968,0.12195121951219512,0.4023255813953489,0.14709851551956632,0.3272727272727276,0.3255813953488372,0.3801652892561984,0
0.5125000000000001,0.2810810810810811,0.26506024096385544,0.09049079754601226,0.05341246290801187,0.156794425087108,0.26976744186046514,0.07962213225371073,0.21818181818181825,0.17441860465116274,0.743801652892562,0
0.23750000000000004,0.12972972972972974,0.18072289156626506,0.029141104294478533,0.10979228486646883,0.1254355400696864,0.2674418604651163,0.10892616155774347,0.5636363636363635,0.3255813953488372,0.3140495867768596,0
0.25,0.33513513513513515,0.28313253012048195,0.1058282208588957,0.05341246290801187,0.0348432055749129,0.1813953488372093,0.06921149026412365,0.6000000000000001,0.26744186046511625,0.9917355371900828,0
0.425,0.31351351351351353,0.2409638554216868,0.1687116564417178,0.06824925816023739,0.11149825783972124,0.4744186046511628,0.17717370348949402,0.3454545454545457,0.3372093023255814,0.2975206611570249,0
0.375,0.12972972972972974,0.22891566265060245,0.06288343558282207,0.0919881305637982,0.08710801393728224,0.21627906976744188,0.13283208020050452,0.5909090909090913,0.4186046511627906,0.4462809917355369,0
0.3125,0.21621621621621628,0.13253012048192772,0.13650306748466254,0.0919881305637982,0.0975609756097561,0.23488372093023255,0.12087912087912045,0.2999999999999998,0.1046511627906977,0.4628099173553719,0
0.3875000000000001,0.17297297297297298,0.21686746987951808,0.3098159509202454,0.06528189910979228,0.13240418118466898,0.3,0.2003084634663601,0.4363636363636365,0.12790697674418605,0.4958677685950412,0
0.25,0.10810810810810813,0.16867469879518074,0.010736196319018405,0.07418397626112759,0.024390243902439025,0.19534883720930235,0.07345286292654762,0.44545454545454577,0.3488372093023256,0.5289256198347105,0
0.2875,0.32432432432432434,0.08433734939759037,0.05061349693251534,0.15133531157270028,0.08710801393728224,0.23953488372093024,0.12203585887796466,0.31818181818181834,0.13953488372093026,0.1983471074380163,0
0.375,0.10810810810810813,0.22891566265060245,0.012269938650306749,0.08605341246290801,0.11498257839721256,0.23488372093023255,0.0904183535762506,0.5454545454545454,0.4302325581395348,0.5289256198347105,1
0.1875,0.12972972972972974,0.18674698795180725,0.04601226993865031,0.08011869436201781,0.06968641114982578,0.1883720930232558,0.10931174089068564,0.6272727272727274,0.3255813953488372,0.2975206611570249,0
0.375,0.11891891891891893,0.1927710843373494,0.09892638036809816,0.029673590504451036,0.18118466898954705,0.41395348837209306,0.12319259687680885,0.4818181818181819,0.17441860465116274,0.5123966942148759,1
0.475,0.5189189189189191,0.07228915662650602,0.15030674846625766,0.2581602373887241,0.06968641114982578,0.3883720930232558,0.21573163678426965,0.5454545454545454,0.26744186046511625,0.18181818181818168,0
0.30000000000000004,0.16216216216216214,0.21686746987951808,0.254601226993865,0.08902077151335311,0.12195121951219512,0.2790697674418605,0.23809523809523725,0.4636363636363639,0.2441860465116279,0.1322314049586777,0
0.25,0.21621621621621628,0.3975903614457832,0.1303680981595092,0.08902077151335311,0.08362369337979095,0.3465116279069768,0.1810294968189723,0.8545454545454549,0.3837209302325581,0.4628099173553719,0
0.35,0.3783783783783784,0.14457831325301204,0.17331288343558282,0.0919881305637982,0.18118466898954705,0.3465116279069768,0.17563138615770413,0.3818181818181823,0.37209302325581395,0.2975206611570249,0
0.3250000000000001,0.345945945945946,0.1144578313253012,0.03987730061349694,0.07121661721068248,0.09059233449477352,0.2651162790697675,0.06342780026990624,0.454545454545455,0.37209302325581395,0.7768595041322313,1
0.3875000000000001,0.16216216216216214,0.20481927710843376,0.052147239263803685,0.11275964391691393,0.07665505226480837,0.2744186046511628,0.14054366685945752,0.4363636363636365,0.3488372093023256,0.28099173553719003,0
0.20000000000000007,0.4108108108108108,0.09036144578313253,0.02300613496932516,0.050445103857566766,0.0940766550522648,0.2790697674418605,0.04665509928667788,0.6090909090909093,0.6395348837209303,0.8925619834710743,1
0.375,0.1837837837837838,0.10843373493975904,0.012269938650306749,0.13946587537091984,0.03832752613240418,0.29534883720930233,0.12319259687680885,0.3545454545454545,0.2325581395348837,0.2479338842975207,0
0.375,0.12972972972972974,0.15060240963855426,0.08588957055214724,0.12759643916913946,0.06968641114982578,0.2232558139534884,0.12319259687680885,0.3363636363636364,0.37209302325581395,0.4628099173553719,0
0.2875,0.2810810810810811,0.1746987951807229,0.024539877300613498,0.08011869436201781,0.08013937282229966,0.20930232558139533,0.043763254289569176,0.3090909090909091,0.25581395348837205,0.6280991735537191,0
0.375,0.2918918918918919,0.26506024096385544,0.09049079754601226,0.13946587537091984,0.1010452961672474,0.3511627906976744,0.15596684017736706,0.3818181818181823,0.25581395348837205,0.2479338842975207,0
0.2875,0.20540540540540544,0.1927710843373494,0.08588957055214724,0.11572700296735905,0.156794425087108,0.3511627906976744,0.10989010989011304,0.454545454545455,0.44186046511627897,0.4958677685950412,0
0.375,0.15135135135135136,0.21686746987951808,0.009202453987730059,0.12759643916913946,0.1254355400696864,0.272093023255814,0.11933680354733055,0.290909090909091,0.37209302325581395,0.1983471074380163,0
0.4625,0.2810810810810811,0.16867469879518074,0.052147239263803685,0.05637982195845695,0.15331010452961671,0.20930232558139533,0.04761904761904745,0.4363636363636365,0.3255813953488372,0.8595041322314045,1
0.3875000000000001,0.22702702702702704,0.18072289156626506,0.1165644171779141,0.050445103857566766,0.11498257839721256,0.2372093023255814,0.083477925583189,0.25454545454545485,0.17441860465116274,0.7107438016528926,0
0.3125,0.20540540540540544,0.15060240963855426,0.07975460122699386,0.08605341246290801,0.17421602787456447,0.3372093023255814,0.1521110468478888,0.5090909090909093,0.18604651162790695,0.2314049586776861,0
0.2875,0.3567567567567568,0.0,0.015337423312883437,0.1602373887240356,0.11846689895470384,0.17906976744186048,0.08270676691729406,0.5,0.5232558139534884,0.4628099173553719,0
0.4500000000000001,0.10810810810810813,0.14457831325301204,0.012269938650306749,0.11275964391691393,0.06620209059233449,0.2232558139534884,0.129554655870443,0.7272727272727275,0.4883720930232557,0.4132231404958677,1
0.5875,0.07567567567567568,0.2951807228915663,0.013803680981595092,0.06528189910979228,0.05226480836236934,0.26046511627906976,0.11740890688259142,0.2818181818181817,0.20930232558139533,0.3801652892561984,0
0.3375,0.11891891891891893,0.16867469879518074,0.012269938650306749,0.10979228486646883,0.06968641114982578,0.18604651162790695,0.06304222093695701,0.4181818181818184,0.3372093023255814,0.611570247933884,1
0.275,0.24864864864864866,0.16265060240963858,0.02607361963190184,0.09792284866468842,0.05923344947735192,0.2558139534883721,0.04646230962020681,0.5454545454545454,0.22093023255813948,0.7768595041322313,1
0.2625000000000001,0.0972972972972973,0.18072289156626506,0.012269938650306749,0.09792284866468842,0.08013937282229966,0.2534883720930233,0.11548101021785227,0.8727272727272729,0.5813953488372092,0.4132231404958677,0
0.6250000000000001,0.2918918918918919,0.2951807228915663,0.006134969325153375,0.08011869436201781,0.041811846689895474,0.10697674418604652,0.09427414690572533,0.21818181818181825,0.12790697674418605,0.4132231404958677,0
0.23750000000000004,0.15135135135135136,0.1204819277108434,0.2361963190184049,0.10385756676557864,0.13588850174216027,0.23953488372093024,0.2219009061114328,0.454545454545455,0.2790697674418605,0.14876033057851235,0
0.4625,0.2702702702702703,0.2349397590361446,0.18098159509202452,0.1661721068249258,0.0940766550522648,0.2534883720930233,0.19838056680161745,0.4000000000000004,0.1976744186046512,0.2314049586776861,0
0.5875,0.11891891891891893,0.33734939759036153,0.2561349693251534,0.13649851632047474,0.156794425087108,0.3697674418604651,0.2575669944090997,0.31818181818181834,0.5232558139534884,0.2148760330578514,0
0.3250000000000001,0.0972972972972973,0.20481927710843376,0.196319018404908,0.10385756676557864,0.14982578397212545,0.3,0.20069404279930936,0.3090909090909091,0.2441860465116279,0.18181818181818168,0
0.5,0.3783783783783784,0.2951807228915663,0.19018404907975456,0.07121661721068248,0.12195121951219512,0.34418604651162793,0.16175053017158447,0.3818181818181823,0.1511627906976744,0.5454545454545454,0
0.5,0.14054054054054055,0.2349397590361446,0.018404907975460124,0.07418397626112759,0.20905923344947736,0.3953488372093023,0.07499518025833751,0.3363636363636364,0.6162790697674418,0.7603305785123966,1
0.5125000000000001,0.0648648648648649,0.4457831325301205,0.009202453987730059,0.05637982195845695,0.0975609756097561,0.3604651162790698,0.07499518025833751,0.3272727272727276,0.6976744186046511,0.7107438016528926,0
0.3625,0.17297297297297298,0.18072289156626506,0.04984662576687117,0.09792284866468842,0.3588850174216028,0.3930232558139535,0.09215346057451156,0.290909090909091,0.4302325581395348,0.5454545454545454,1
0.275,0.2594594594594595,0.2771084337349398,0.013803680981595092,0.12166172106824925,0.18815331010452965,0.4162790697674419,0.11509543088490305,0.4727272727272731,0.31395348837209297,0.2644628099173554,0
0.3250000000000001,0.32432432432432434,0.1204819277108434,0.07208588957055215,0.3204747774480712,0.1916376306620209,0.3976744186046512,0.14420667052246114,0.4727272727272731,0.2441860465116279,0.2479338842975207,0
0.4375,0.32432432432432434,0.1385542168674699,0.09049079754601226,0.12166172106824925,0.055749128919860634,0.21395348837209305,0.1143242722190081,0.3454545454545457,0.3837209302325581,0.5289256198347105,0
0.35,0.3027027027027027,0.31325301204819284,0.16411042944785276,0.10979228486646883,0.020905923344947737,0.2325581395348837,0.18295739348371146,0.31818181818181834,0.2790697674418605,0.2314049586776861,0
0.2125,0.0648648648648649,0.16265060240963858,0.061349693251533735,0.059347181008902065,0.06968641114982578,0.2186046511627907,0.15018315018314965,0.5636363636363635,0.25581395348837205,0.165289256198347,0
0.4625,0.23783783783783785,0.1927710843373494,0.012269938650306749,0.06824925816023739,0.1010452961672474,0.3511627906976744,0.08540582224792814,0.20909090909090944,0.2325581395348837,0.4132231404958677,0
0.375,0.21621621621621628,0.10240963855421688,0.2039877300613497,0.11275964391691393,0.1637630662020906,0.35348837209302325,0.21573163678426965,0.44545454545454577,0.3372093023255814,0.165289256198347,0
0.4625,0.2702702702702703,0.21686746987951808,0.030674846625766868,0.12462908011869435,0.08362369337979095,0.26976744186046514,0.07441681125891719,0.5454545454545454,0.3604651162790698,0.7768595041322313,0
0.2875,0.24864864864864866,0.22289156626506024,0.1196319018404908,0.06528189910979228,0.2369337979094077,0.372093023255814,0.1212647002120697,0.6363636363636367,0.20930232558139533,0.611570247933884,1
0.5125000000000001,0.28648648648648645,0.30722891566265065,0.2254601226993865,0.11275964391691393,0.18118466898954705,0.3744186046511628,0.2234432234432262,0.3363636363636364,0.3372093023255814,0.18181818181818168,0
0.4375,0.3567567567567568,0.14457831325301204,0.09509202453987728,0.142433234421365,0.13588850174216027,0.3558139534883721,0.15018315018314965,0.4363636363636365,0.22093023255813948,0.3140495867768596,0
0.3125,0.2594594594594595,0.15662650602409642,0.17484662576687116,0.11869436201780414,0.21254355400696864,0.372093023255814,0.17331791016001574,0.3818181818181823,0.3837209302325581,0.3140495867768596,0
0.5,0.21621621621621628,0.1927710843373494,0.12883435582822084,0.08011869436201781,0.11149825783972124,0.2441860465116279,0.15596684017736706,0.4090909090909092,0.1976744186046512,0.3801652892561984,1
0.3625,0.3027027027027027,0.15662650602409642,0.11196319018404907,0.07418397626112759,0.1289198606271777,0.2627906976744186,0.07865818392134116,0.2454545454545456,0.09302325581395347,0.6942148760330575,1
0.35,0.12972972972972974,0.16265060240963858,0.1579754601226994,0.08605341246290801,0.0940766550522648,0.2790697674418605,0.15133988818199384,0.3545454545454545,0.25581395348837205,0.4132231404958677,1
0.4875,0.23783783783783785,0.1385542168674699,0.02147239263803681,0.17507418397626112,0.09059233449477352,0.2976744186046512,0.12936186620397194,0.3545454545454545,0.4651162790697674,0.2975206611570249,0
0.23750000000000004,0.1945945945945946,0.14457831325301204,0.2638036809815951,0.14836795252225518,0.07317073170731707,0.2651162790697675,0.20474262579525515,0.5272727272727273,0.3255813953488372,0.3471074380165289,0
0.35,0.15135135135135136,0.18072289156626506,0.2162576687116564,0.10682492581602374,0.1672473867595819,0.2930232558139535,0.19144013880855934,0.3818181818181823,0.17441860465116274,0.4297520661157024,0
0.5750000000000001,0.24864864864864866,0.18674698795180725,0.0053680981595092036,0.03560830860534124,0.17421602787456447,0.3209302325581395,0.06304222093695701,0.19090909090909086,0.11627906976744184,0.5785123966942147,0
0.3125,0.1837837837837838,0.1385542168674699,0.21932515337423314,0.08902077151335311,0.156794425087108,0.3069767441860465,0.19163292847503402,0.3818181818181823,0.1511627906976744,0.28099173553719003,0
0.3125,0.31351351351351353,0.22289156626506024,0.013803680981595092,0.04451038575667656,0.0348432055749129,0.15348837209302324,0.03181029496819221,0.20000000000000015,0.1976744186046512,0.7107438016528926,0
0.4125,0.6054054054054054,0.2951807228915663,0.018404907975460124,0.12166172106824925,0.05226480836236934,0.2744186046511628,0.1443994601889358,0.5363636363636366,0.4186046511627906,0.4297520661157024,0
0.3875000000000001,0.1945945945945946,0.1746987951807229,0.05521472392638037,0.10089020771513353,0.10801393728222997,0.2418604651162791,0.059572006940427975,0.4000000000000004,0.1046511627906977,0.743801652892562,0
0.3875000000000001,0.1837837837837838,0.1746987951807229,0.02760736196319018,0.08605341246290801,0.09059233449477352,0.15348837209302324,0.07268170426064913,0.2636363636363637,0.16279069767441856,0.611570247933884,1
0.4,0.1837837837837838,0.27108433734939763,0.02607361963190184,0.10682492581602374,0.13240418118466898,0.25116279069767444,0.06805475226527946,0.4000000000000004,0.3023255813953488,0.6446280991735538,1
0.35,0.15135135135135136,0.16867469879518074,0.06595092024539878,0.09792284866468842,0.17073170731707318,0.3953488372093023,0.15596684017736706,0.5272727272727273,0.6162790697674418,0.2479338842975207,0
0.3625,0.345945945945946,0.13253012048192772,0.12576687116564414,0.12759643916913946,0.07665505226480837,0.23953488372093024,0.16676306149990694,0.454545454545455,0.26744186046511625,0.2314049586776861,0
0.4,0.4,0.20481927710843376,0.294478527607362,0.0919881305637982,0.0348432055749129,0.1325581395348837,0.20223636013109925,0.31818181818181834,0.18604651162790695,0.4958677685950412,0
0.2625000000000001,0.23783783783783785,0.1385542168674699,0.05521472392638037,0.08605341246290801,0.13937282229965156,0.2534883720930233,0.10198573356468188,0.3909090909090911,0.3255813953488372,0.4958677685950412,0
0.525,0.4,0.16867469879518074,0.15644171779141106,0.12462908011869435,0.08013937282229966,0.3418604651162791,0.16560632350106275,0.3090909090909091,0.29069767441860456,0.5619834710743801,1
0.4500000000000001,0.14054054054054055,0.4819277108433736,0.17944785276073622,0.08605341246290801,0.2613240418118467,0.4023255813953489,0.20570657412762472,0.20909090909090944,0.3023255813953488,0.165289256198347,0
0.3875000000000001,0.1945945945945946,0.16265060240963858,0.05521472392638037,0.06528189910979228,0.0627177700348432,0.16279069767441862,0.07287449392712375,0.36363636363636376,0.1976744186046512,0.5785123966942147,0
0.4,0.08648648648648649,0.4397590361445784,0.006134969325153375,0.3827893175074185,0.1951219512195122,0.32558139534883723,0.12512049354154794,0.3272727272727276,0.09302325581395347,0.1983471074380163,0
0.25,0.2702702702702703,0.1204819277108434,0.2369631901840491,0.11275964391691393,0.08362369337979095,0.3627906976744186,0.20223636013109925,0.3363636363636364,0.2790697674418605,0.14876033057851235,0
0.30000000000000004,0.12972972972972974,0.2951807228915663,0.015337423312883437,0.1661721068249258,0.05226480836236934,0.30930232558139537,0.1270483902062871,0.454545454545455,0.3488372093023256,0.1983471074380163,0
0.4,0.16216216216216214,0.21686746987951808,0.09969325153374232,0.05637982195845695,0.1010452961672474,0.2186046511627907,0.0981299402352036,0.5727272727272732,0.29069767441860456,0.6776859504132229,1
0.4500000000000001,0.07567567567567568,0.2530120481927711,0.016871165644171782,0.10682492581602374,0.1637630662020906,0.3348837209302325,0.09427414690572533,0.25454545454545485,0.44186046511627897,0.39669421487603307,0
0.4,0.2918918918918919,0.10240963855421688,0.007668711656441719,0.11869436201780414,0.01742160278745645,0.2534883720930233,0.11297474455369284,0.3727272727272726,0.16279069767441856,0.28099173553719003,0
0.375,0.2594594594594595,0.1987951807228916,0.0015337423312883436,0.05341246290801187,0.04529616724738676,0.13023255813953488,0.053788316946210564,0.3545454545454545,0.1046511627906977,0.6280991735537191,0
1.0,0.16216216216216214,0.22891566265060245,0.16104294478527606,0.07418397626112759,0.04529616724738676,0.2627906976744186,0.2427221900906105,0.19090909090909086,0.3837209302325581,0.28099173553719003,0
0.30000000000000004,0.23783783783783785,0.1204819277108434,0.0920245398773006,0.10682492581602374,0.13937282229965156,0.372093023255814,0.14054366685945752,0.581818181818182,0.26744186046511625,0.39669421487603307,0
0.3250000000000001,0.08648648648648649,0.26506024096385544,0.009202453987730059,0.12462908011869435,0.1289198606271777,0.26046511627906976,0.06689801426643527,0.3545454545454545,0.6162790697674418,0.5454545454545454,1
0.23750000000000004,0.021621621621621626,0.16265060240963858,0.010736196319018405,0.11275964391691393,0.06620209059233449,0.20930232558139533,0.10969732022363844,0.5,0.2790697674418605,0.2479338842975207,0
0.2625000000000001,0.10810810810810813,0.16867469879518074,0.06901840490797545,0.08902077151335311,0.1672473867595819,0.3,0.0875265085791419,0.4000000000000004,0.25581395348837205,0.5454545454545454,0
0.3875000000000001,0.1837837837837838,0.1987951807228916,0.009202453987730059,0.0771513353115727,0.11498257839721256,0.34418604651162793,0.07152496626180849,0.2727272727272729,0.4186046511627906,0.5454545454545454,0
0.3875000000000001,0.23783783783783785,0.21686746987951808,0.0598159509202454,0.13353115727002968,0.1010452961672474,0.4488372093023256,0.15461731251204824,0.6181818181818182,0.4069767441860464,0.39669421487603307,0
0.3250000000000001,0.3891891891891892,0.26506024096385544,0.2116564417177914,0.11572700296735905,0.0940766550522648,0.5069767441860464,0.2398303450935053,0.4909090909090907,0.37209302325581395,0.1322314049586777,1
0.3625,0.15135135135135136,0.2349397590361446,0.009202453987730059,0.11869436201780414,0.08362369337979095,0.3302325581395349,0.12242143821091388,0.7090909090909094,0.29069767441860456,0.3305785123966942,0
0.275,0.08648648648648649,0.21686746987951808,0.015337423312883437,0.09792284866468842,0.03832752613240418,0.11860465116279068,0.08328513591671438,0.454545454545455,0.37209302325581395,0.4628099173553719,0
0.275,0.2810810810810811,0.3975903614457832,0.23466257668711654,0.10979228486646883,0.08362369337979095,0.3581395348837209,0.2080200501253131,0.3818181818181823,0.3255813953488372,0.1322314049586777,0
0.3875000000000001,0.3027027027027027,0.21084337349397592,0.12269938650306747,0.08605341246290801,0.12195121951219512,0.2674418604651163,0.08656256024677234,0.25454545454545485,0.11627906976744184,0.7272727272727273,1
0.3125,0.22702702702702704,0.08433734939759037,0.09892638036809816,0.10682492581602374,0.1672473867595819,0.3883720930232558,0.16444958550221855,0.4636363636363639,0.2325581395348837,0.165289256198347,0
0.4500000000000001,0.1837837837837838,0.22289156626506024,0.19785276073619631,0.15133531157270028,0.17421602787456447,0.4232558139534884,0.2003084634663601,0.25454545454545485,0.25581395348837205,0.18181818181818168,0
0.5125000000000001,0.20540540540540544,0.16265060240963858,0.016871165644171782,0.07418397626112759,0.08013937282229966,0.26046511627906976,0.07268170426064913,0.2272727272727275,0.3372093023255814,0.6446280991735538,0
0.4375,0.31351351351351353,0.0963855421686747,0.21932515337423314,0.11572700296735905,0.1986062717770035,0.5348837209302325,0.2296124927703893,0.3727272727272726,0.26744186046511625,0.14876033057851235,0
0.2625000000000001,0.16216216216216214,0.16867469879518074,0.12269938650306747,0.10979228486646883,0.12195121951219512,0.3069767441860465,0.13900134952766766,0.4636363636363639,0.3604651162790698,0.4297520661157024,0
0.4125,0.14054054054054055,0.2409638554216868,0.009202453987730059,0.17804154302670624,0.07665505226480837,0.3395348837209303,0.10969732022363844,0.6363636363636367,0.2441860465116279,0.4297520661157024,0
0.25,0.15135135135135136,0.1746987951807229,0.004601226993865032,0.07418397626112759,0.11149825783972124,0.18372093023255812,0.04337767495662348,0.3818181818181823,0.16279069767441856,0.5123966942148759,1
0.30000000000000004,0.2594594594594595,0.07228915662650602,0.06441717791411042,0.13353115727002968,0.013937282229965159,0.20232558139534884,0.1374590321958742,0.4000000000000004,0.3255813953488372,0.2148760330578514,0
0.25,0.12972972972972974,0.18072289156626506,0.013803680981595092,0.06528189910979228,0.06620209059233449,0.10930232558139534,0.07788702525544622,0.6545454545454548,0.3837209302325581,0.4958677685950412,0
0.3250000000000001,0.23783783783783785,0.16265060240963858,0.05828220858895705,0.13649851632047474,0.05226480836236934,0.2906976744186047,0.10391363022942103,0.4636363636363639,0.25581395348837205,0.6942148760330575,0
0.275,0.12972972972972974,0.15662650602409642,0.007668711656441719,0.07121661721068248,0.1254355400696864,0.1325581395348837,0.046847888953152506,0.3818181818181823,0.18604651162790695,0.5785123966942147,0
0.35,0.3675675675675676,0.1987951807228916,0.033742331288343565,0.07418397626112759,0.04529616724738676,0.17441860465116274,0.055716213610949694,0.5090909090909093,0.3372093023255814,0.8925619834710743,0
0.3375,0.32432432432432434,0.31927710843373497,0.012269938650306749,0.3946587537091988,0.010452961672473868,0.13720930232558134,0.10584152689416017,0.3818181818181823,0.3488372093023256,0.3471074380165289,0
0.3625,0.4972972972972973,0.16265060240963858,0.09969325153374232,0.11869436201780414,0.020905923344947737,0.3906976744186047,0.15249662618083806,0.4000000000000004,0.18604651162790695,0.2314049586776861,0
0.3875000000000001,0.20540540540540544,0.15060240963855426,0.1058282208588957,0.062314540059347175,0.055749128919860634,0.2488372093023256,0.07807981492192084,0.3363636363636364,0.18604651162790695,0.8264462809917352,0
0.5,0.11891891891891893,0.1927710843373494,0.10429447852760736,0.017804154302670617,0.156794425087108,0.2651162790697675,0.10931174089068564,0.2454545454545456,0.1976744186046512,0.4958677685950412,0
0.275,0.3027027027027027,0.0963855421686747,0.08742331288343558,0.08011869436201781,0.11846689895470384,0.4209302325581396,0.13668787352997924,0.4090909090909092,0.4651162790697674,0.2975206611570249,0
0.3625,0.10810810810810813,0.18072289156626506,0.08895705521472393,0.11572700296735905,0.13240418118466898,0.5604651162790697,0.1636784268363236,0.5181818181818185,0.3488372093023256,0.3305785123966942,0
0.4500000000000001,0.2594594594594595,0.16265060240963858,0.18865030674846625,0.0919881305637982,0.2020905923344948,0.4906976744186046,0.21592442645074428,0.2999999999999998,0.5116279069767442,0.2314049586776861,0
0.2875,0.14054054054054055,0.1144578313253012,0.012269938650306749,0.10979228486646883,0.17073170731707318,0.2813953488372093,0.091189512242142,0.454545454545455,0.1976744186046512,0.4132231404958677,0
0.4,0.0648648648648649,0.1927710843373494,0.12883435582822084,0.08902077151335311,0.18118466898954705,0.3046511627906977,0.1636784268363236,0.454545454545455,0.2441860465116279,0.2314049586776861,0
0.275,0.16216216216216214,0.09036144578313253,0.13957055214723926,0.11572700296735905,0.34494773519163763,0.458139534883721,0.16579911316753382,0.2999999999999998,0.09302325581395347,0.18181818181818168,0
0.7500000000000001,0.24864864864864866,0.2951807228915663,0.22699386503067484,0.10979228486646883,0.03832752613240418,0.2534883720930233,0.2562174667437809,0.4181818181818184,0.26744186046511625,0.2479338842975207,0
0.4125,0.1945945945945946,0.1927710843373494,0.2124233128834356,0.19287833827893175,0.0940766550522648,0.2255813953488372,0.20994794679005224,0.21818181818181825,0.2325581395348837,0.1983471074380163,0
